RecordId,Address,Zip_Original,Species,Diameter,Condition,Wires,Sidewalk_Condition,Support_Structure,Borough,Longitude,Latitude,Zip_New,CensusTract_2010,CensusBlock_2010,SegmentID,Spc_Common,Spc_Latin,Location
869,204 E 10 ST,10003,GIBI,6,Good,None,Good,None,Manhattan,-73.986248,40.72954,10003,40,4000,32937,GINKGO,GINKGO BILOBA,"(40.72954, -73.986248)"
870,212 E 10 ST,10003,COMA,3,Good,None,Good,None,Manhattan,-73.985895,40.729391,10003,40,4000,32937,"CHERRY, CORNELIAN",CORNUS MAS,"(40.729391, -73.985895)"
871,214 E 10 ST,10003,COMA,3,Good,None,Good,None,Manhattan,-73.985807,40.729354,10003,40,4000,32937,"CHERRY, CORNELIAN",CORNUS MAS,"(40.729354, -73.985807)"
872,216 E 10 ST,10003,COMA,3,Good,None,Good,None,Manhattan,-73.985718,40.729316,10003,40,4000,32937,"CHERRY, CORNELIAN",CORNUS MAS,"(40.729316, -73.985718)"
873,220 E 10 ST,10003,GLTR,5,Good,None,Good,None,Manhattan,-73.985544,40.729242,10003,40,4000,32937,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.729242, -73.985544)"
874,220 E 10 ST,10003,GLTR,4,Good,None,Good,None,Manhattan,-73.985544,40.729242,10003,40,4000,32937,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.729242, -73.985544)"
875,222 E 10 ST,10012,GLTR,4,Good,None,Good,None,Manhattan,-73.985454,40.729205,10003,40,4000,32937,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.729205, -73.985454)"
876,228 E 10 ST,10012,GIBI,4,Good,None,Good,None,Manhattan,-73.985191,40.729093,10003,40,4000,32937,GINKGO,GINKGO BILOBA,"(40.729093, -73.985191)"
877,233 E 10 ST,10003,GIBI,6,Good,None,Good,Stakes / Wires,Manhattan,-73.98503,40.729025,10003,40,5001,32937,GINKGO,GINKGO BILOBA,"(40.729025, -73.98503)"
2913,13-015 CLINTON ST,0,PYCA,7,Good,None,Good,None,Manhattan,1,1,10002,3001,3000,164445,"PEAR, CALLERY",PYRUS CALLERYANA,"(1.0, 1.0)"
878,233 E 10 ST,10012,COMA,3,Good,None,Good,None,Manhattan,-73.98503,40.729025,10003,40,5001,32937,"CHERRY, CORNELIAN",CORNUS MAS,"(40.729025, -73.98503)"
879,235 E 10 ST,10003,PS,0,Planting Space,None,Good,None,Manhattan,-73.98492,40.728979,10003,40,5001,32937,PLANTING SITE,PLANTING SITE,"(40.728979, -73.98492)"
880,240 E 10 ST,10003,PS,0,Planting Space,None,Good,None,Manhattan,-73.984661,40.728869,10003,40,4000,32937,PLANTING SITE,PLANTING SITE,"(40.728869, -73.984661)"
881,235 E 10 ST,10003,PYCA,12,Good,None,Good,None,Manhattan,-73.98492,40.728979,10003,40,5001,32937,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.728979, -73.98492)"
882,231 E 10 ST,10003,GLTR,4,Good,None,Good,None,Manhattan,-73.98514,40.729072,10003,40,5001,32937,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.729072, -73.98514)"
883,229 E 10 ST,10003,COMA,4,Good,None,Good,None,Manhattan,-73.985248,40.729117,10003,40,5001,32937,"CHERRY, CORNELIAN",CORNUS MAS,"(40.729117, -73.985248)"
884,225 E 10 ST,10003,COMA,3,Good,None,Good,None,Manhattan,-73.985468,40.72921,10003,40,5001,32937,"CHERRY, CORNELIAN",CORNUS MAS,"(40.72921, -73.985468)"
885,221 E 10 ST,10003,PLAC,3,Good,None,Good,None,Manhattan,-73.985686,40.729303,10003,40,5001,32937,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.729303, -73.985686)"
886,221 E 10 ST,10003,GLTR,10,Good,None,Good,None,Manhattan,-73.985686,40.729303,10003,40,5001,32937,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.729303, -73.985686)"
887,217 E 10 ST,10003,COMA,3,Good,None,Good,None,Manhattan,-73.985904,40.729395,10003,40,5001,32937,"CHERRY, CORNELIAN",CORNUS MAS,"(40.729395, -73.985904)"
888,213 E 10 ST,10003,COMA,3,Good,None,Good,None,Manhattan,-73.986122,40.729487,10003,40,5001,32937,"CHERRY, CORNELIAN",CORNUS MAS,"(40.729487, -73.986122)"
889,211 E 10 ST,10003,AIAL,6,Good,None,Good,None,Manhattan,-73.986232,40.729533,10003,40,5001,32937,TREE OF HEAVEN,AILANTHUS ALTISSIMA,"(40.729533, -73.986232)"
890,209 E 10 ST,10003,COMA,3,Good,None,Good,None,Manhattan,-73.986342,40.72958,10003,40,5001,32937,"CHERRY, CORNELIAN",CORNUS MAS,"(40.72958, -73.986342)"
891,205 E 10 ST,10003,GLTR,10,Excellent,None,Good,None,Manhattan,-73.986559,40.729672,10003,40,5001,32937,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.729672, -73.986559)"
892,162 2 AV,10003,QUPA,17,Unknown,None,Good,None,Manhattan,-73.9867,40.730032,10003,40,5001,110579,"OAK, PIN",QUERCUS PALUSTRIS,"(40.730032, -73.9867)"
893,162 2 AV,10003,QUPA,13,Unknown,None,Good,None,Manhattan,-73.9867,40.730032,10003,40,5001,110579,"OAK, PIN",QUERCUS PALUSTRIS,"(40.730032, -73.9867)"
894,166 2 AV,10003,COMA,5,Unknown,None,Good,None,Manhattan,-73.986573,40.730169,10003,40,5001,110579,"CHERRY, CORNELIAN",CORNUS MAS,"(40.730169, -73.986573)"
895,170 2 AV,10003,COMA,5,Unknown,None,Good,None,Manhattan,-73.986445,40.730305,10003,40,5001,110579,"CHERRY, CORNELIAN",CORNUS MAS,"(40.730305, -73.986445)"
896,170 2 AV,10003,GLTR,5,Unknown,None,Good,None,Manhattan,-73.986445,40.730305,10003,40,5001,110579,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.730305, -73.986445)"
897,168 2 AV,10003,PYCA,8,Unknown,None,Good,None,Manhattan,-73.986509,40.730237,10003,40,5001,110579,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.730237, -73.986509)"
898,166 2 AV,10003,COMA,10,Unknown,None,Good,None,Manhattan,-73.986573,40.730169,10003,40,5001,110579,"CHERRY, CORNELIAN",CORNUS MAS,"(40.730169, -73.986573)"
899,175 2 AV,10003,GIBI,10,Good,None,Good,None,Manhattan,-73.986369,40.73039,10003,40,2000,33113,GINKGO,GINKGO BILOBA,"(40.73039, -73.986369)"
900,175 2 AV,10003,GIBI,9,Good,None,Good,None,Manhattan,-73.986369,40.73039,10003,40,2000,33113,GINKGO,GINKGO BILOBA,"(40.73039, -73.986369)"
901,175 2 AV,10003,GIBI,7,Good,None,Good,None,Manhattan,-73.986369,40.73039,10003,40,2000,33113,GINKGO,GINKGO BILOBA,"(40.73039, -73.986369)"
902,190 2 AV,10003,GLTR,4,Good,None,Good,None,Manhattan,-73.985917,40.73101,10003,40,5000,33113,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.73101, -73.985917)"
903,193 2 AV,10003,GLTR,7,Good,None,Good,None,Manhattan,-73.985903,40.731029,10003,40,1001,33115,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.731029, -73.985903)"
904,199 2 AV,10003,GLTR,6,Good,None,Good,None,Manhattan,-73.985734,40.731262,10003,40,1001,33115,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.731262, -73.985734)"
905,207 2 AV,10003,GLTR,5,Good,None,Good,None,Manhattan,-73.985508,40.731572,10003,40,1001,33115,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.731572, -73.985508)"
906,200 2 AV,10003,COMA,6,Good,None,Good,None,Manhattan,-73.985739,40.731255,10003,40,6001,33115,"CHERRY, CORNELIAN",CORNUS MAS,"(40.731255, -73.985739)"
907,200 2 AV,10003,COMA,3,Good,None,Good,None,Manhattan,-73.985739,40.731255,10003,40,6001,33115,"CHERRY, CORNELIAN",CORNUS MAS,"(40.731255, -73.985739)"
908,219 2 AV,10003,PLAC,2,Good,None,Good,Stakes / Wires,Manhattan,-73.985192,40.732003,10003,40,1000,33118,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.732003, -73.985192)"
909,310 E 14 ST,10003,PYCA,5,Poor,None,Good,None,Manhattan,-73.984668,40.732236,10003,40,6000,33129,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.732236, -73.984668)"
910,138 2 AV,10003,GLTR,11,Unknown,None,Good,None,Manhattan,-73.987455,40.728894,10003,38,7000,32911,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.728894, -73.987455)"
911,132 2 AV,10003,GLTR,10,Unknown,None,Good,None,Manhattan,-73.987665,40.728605,10003,38,7000,32911,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.728605, -73.987665)"
912,156 2 AV,0,COMA,5,Unknown,None,Good,None,Manhattan,-73.986819,40.72977,10003,40,4000,32913,"CHERRY, CORNELIAN",CORNUS MAS,"(40.72977, -73.986819)"
913,154 2 AV,10003,COMA,13,Unknown,None,Good,None,Manhattan,-73.986902,40.729656,10003,40,4000,32913,"CHERRY, CORNELIAN",CORNUS MAS,"(40.729656, -73.986902)"
914,150 2 AV,10003,GLTR,6,Unknown,None,Good,None,Manhattan,-73.987067,40.729428,10003,40,4000,32913,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.729428, -73.987067)"
915,148 2 AV,10003,GIBI,7,Unknown,None,Good,None,Manhattan,-73.987149,40.729314,10003,40,4000,32913,GINKGO,GINKGO BILOBA,"(40.729314, -73.987149)"
916,197 1 AV,10003,FRPE,3,Good,None,Good,None,Manhattan,-73.983537,40.73003,10003,40,6001,33121,"ASH, GREEN",FRAXINUS PENNSYLVANICA,"(40.73003, -73.983537)"
917,207 1 AV,10003,PYCA,4,Good,None,Good,None,Manhattan,-73.983311,40.73034,10003,40,6001,33121,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.73034, -73.983311)"
918,215 1 AV,10003,PYCA,5,Good,None,Good,Stakes / Wires,Manhattan,-73.98313,40.730588,10003,40,6001,33121,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.730588, -73.98313)"
919,206 1 AV,10003,PYCA,4,Good,None,Good,None,Manhattan,-73.983336,40.730305,10009,34,4001,33121,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.730305, -73.983336)"
920,202 1 AV,10003,PYCA,4,Good,None,Good,None,Manhattan,-73.983436,40.730167,10009,34,4001,33121,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.730167, -73.983436)"
921,227 1 AV,10003,FRPE,5,Good,None,Good,None,Manhattan,-73.982848,40.730973,10003,40,6000,33123,"ASH, GREEN",FRAXINUS PENNSYLVANICA,"(40.730973, -73.982848)"
922,231 1 AV,10003,FRPE,5,Good,None,Good,None,Manhattan,-73.982736,40.731125,10003,40,6000,33123,"ASH, GREEN",FRAXINUS PENNSYLVANICA,"(40.731125, -73.982736)"
923,228 1 AV,10003,GLTR,7,Good,None,Good,None,Manhattan,-73.982757,40.731096,10009,34,4000,33123,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.731096, -73.982757)"
924,165 1 AV,10003,QURU,6,Good,None,Good,Stakes / Wires,Manhattan,-73.984382,40.728872,10003,40,5001,33110,"OAK, NORTHERN RED",QUERCUS RUBRA,"(40.728872, -73.984382)"
925,165 1 AV,10003,GLTR,3,Good,None,Good,Stakes / Wires,Manhattan,-73.984382,40.728872,10003,40,5001,33110,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.728872, -73.984382)"
926,178 1 AV,10003,GLTR,11,Good,None,Good,None,Manhattan,-73.984069,40.729299,10009,34,3001,33110,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.729299, -73.984069)"
927,174 1 AV,10003,GLTR,4,Good,None,Good,None,Manhattan,-73.984176,40.729153,10009,34,3001,33110,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.729153, -73.984176)"
928,192 1 AV,10003,PYCA,4,Good,None,Good,None,Manhattan,-73.98368,40.729833,10009,34,3000,33119,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.729833, -73.98368)"
929,135 1 AV,10003,GLTR,4,Dead,None,Good,None,Manhattan,-73.985232,40.727705,10003,38,7000,33106,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.727705, -73.985232)"
930,137 1 AV,10003,QURU,9,Good,None,Good,None,Manhattan,-73.985162,40.727801,10003,38,7000,33106,"OAK, NORTHERN RED",QUERCUS RUBRA,"(40.727801, -73.985162)"
931,141 1 AV,10003,QURU,6,Good,None,Good,None,Manhattan,-73.985022,40.727994,10003,38,7000,33106,"OAK, NORTHERN RED",QUERCUS RUBRA,"(40.727994, -73.985022)"
932,143 1 AV,10003,GLTR,9,Good,None,Good,None,Manhattan,-73.984952,40.72809,10003,38,7000,33106,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.72809, -73.984952)"
933,142 1 AV,10003,GLTR,7,Good,None,Good,None,Manhattan,-73.985062,40.727938,10009,32,1000,33106,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.727938, -73.985062)"
934,140 1 AV,10003,ACPL,3,Poor,None,Good,None,Manhattan,-73.985122,40.727856,10009,32,1000,33106,"MAPLE, NORWAY",ACER PLATANOIDES,"(40.727856, -73.985122)"
935,151 1 AV,10003,TICO,7,Good,None,Good,None,Manhattan,-73.984751,40.728366,10003,40,4000,33108,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.728366, -73.984751)"
936,155 1 AV,10003,TICO,7,Poor,None,Good,None,Manhattan,-73.984633,40.728528,10003,40,4000,33108,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.728528, -73.984633)"
937,155 1 AV,10003,TICO,8,Poor,None,Good,None,Manhattan,-73.984633,40.728528,10003,40,4000,33108,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.728528, -73.984633)"
938,159 1 AV,10003,TICO,4,Good,None,Good,None,Manhattan,-73.984515,40.72869,10003,40,4000,33108,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.72869, -73.984515)"
939,160 1 AV,10003,TICO,7,Good,None,Good,None,Manhattan,-73.984525,40.728676,10009,34,3002,33108,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.728676, -73.984525)"
940,158 1 AV,10003,TICO,6,Good,None,Good,None,Manhattan,-73.984593,40.728582,10009,34,3002,33108,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.728582, -73.984593)"
941,152 1 AV,10003,TICO,11,Good,None,Good,None,Manhattan,-73.9848,40.728298,10009,34,3002,33108,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.728298, -73.9848)"
942,106 E 14 ST,10003,PYCA,8,Good,None,Good,Stakes / Wires,Manhattan,-73.989091,40.734111,10003,42,1000,32943,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.734111, -73.989091)"
943,106 E 14 ST,10003,PLAC,3,Poor,None,Good,Stakes / Wires,Manhattan,-73.989091,40.734111,10003,42,1000,32943,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.734111, -73.989091)"
944,106 E 14 ST,10003,PLAC,3,Good,None,Good,Stakes / Wires,Manhattan,-73.989091,40.734111,10003,42,1000,32943,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.734111, -73.989091)"
945,138 E 14 ST,10003,TICO,9,Good,None,Good,Stakes / Wires,Manhattan,-73.988339,40.73378,10003,42,1000,32947,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.73378, -73.988339)"
946,140 E 14 ST,10003,TICO,8,Good,None,Good,Stakes / Wires,Manhattan,-73.9883,40.733764,10003,42,1000,32947,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.733764, -73.9883)"
947,140 E 14 ST,10003,TICO,8,Good,None,Good,Stakes / Wires,Manhattan,-73.9883,40.733764,10003,42,1000,32947,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.733764, -73.9883)"
948,145 E 14 ST,10003,QUPA,7,Good,None,Good,Stakes / Wires,Manhattan,-73.988277,40.733754,10003,50,4001,32947,"OAK, PIN",QUERCUS PALUSTRIS,"(40.733754, -73.988277)"
949,145 E 14 ST,10003,QUPA,8,Good,None,Good,Stakes / Wires,Manhattan,-73.988277,40.733754,10003,50,4001,32947,"OAK, PIN",QUERCUS PALUSTRIS,"(40.733754, -73.988277)"
950,145 E 14 ST,10003,QUPA,5,Good,None,Good,Stakes / Wires,Manhattan,-73.988277,40.733754,10003,50,4001,32947,"OAK, PIN",QUERCUS PALUSTRIS,"(40.733754, -73.988277)"
951,145 E 14 ST,10003,QUPA,7,Good,None,Good,Stakes / Wires,Manhattan,-73.988277,40.733754,10003,50,4001,32947,"OAK, PIN",QUERCUS PALUSTRIS,"(40.733754, -73.988277)"
952,206 E 14 ST,10003,GLTR,12,Good,None,Good,None,Manhattan,-73.987014,40.733222,10003,40,1000,32953,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.733222, -73.987014)"
953,218 E 14 ST,10003,GLTR,14,Good,None,Good,None,Manhattan,-73.986746,40.73311,10003,40,1000,32953,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.73311, -73.986746)"
954,222 E 14 ST,10003,GLTR,11,Good,None,Good,None,Manhattan,-73.986659,40.733073,10003,40,1000,32953,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.733073, -73.986659)"
955,226 E 14 ST,10003,GLTR,12,Good,None,Good,None,Manhattan,-73.98657,40.733035,10003,40,1000,32953,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.733035, -73.98657)"
956,228 E 14 ST,10003,GLTR,13,Good,None,Good,None,Manhattan,-73.986525,40.733016,10003,40,1000,32953,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.733016, -73.986525)"
957,232 E 14 ST,10003,GLTR,12,Good,None,Good,None,Manhattan,-73.986436,40.732979,10003,40,1000,32953,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.732979, -73.986436)"
958,240 E 14 ST,10003,GLTR,12,Good,None,Good,None,Manhattan,-73.98626,40.732904,10003,40,1000,32953,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.732904, -73.98626)"
959,242 E 14 ST,10003,GLTR,10,Good,None,Good,None,Manhattan,-73.986214,40.732885,10003,40,1000,32953,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.732885, -73.986214)"
960,246 E 14 ST,10003,GLTR,9,Good,None,Good,None,Manhattan,-73.986127,40.732848,10003,40,1000,32953,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.732848, -73.986127)"
961,250 E 14 ST,10003,GLTR,9,Good,None,Good,None,Manhattan,-73.986038,40.732811,10003,40,1000,32953,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.732811, -73.986038)"
962,239 E 14 ST,10003,GLTR,12,Good,None,Good,None,Manhattan,-73.986303,40.732923,10003,48,4000,32953,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.732923, -73.986303)"
963,233 E 14 ST,10003,GLTR,11,Good,None,Good,None,Manhattan,-73.986436,40.732979,10003,48,4000,32953,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.732979, -73.986436)"
964,231 E 14 ST,10003,GLTR,14,Good,None,Good,None,Manhattan,-73.986481,40.732998,10003,48,4000,32953,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.732998, -73.986481)"
965,276 BOWERY,10003,PLAC,16,Good,None,Good,None,Manhattan,-73.992771,40.723727,10012,43,1000,164302,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.723727, -73.992771)"
966,229 E 14 ST,10003,GLTR,15,Good,None,Good,None,Manhattan,-73.986525,40.733016,10003,48,4000,32953,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.733016, -73.986525)"
967,227 E 14 ST,10003,PLAC,11,Good,None,Good,None,Manhattan,-73.98657,40.733035,10003,48,4000,32953,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.733035, -73.98657)"
968,272 BOWERY,10003,PLAC,15,Good,None,Good,None,Manhattan,-73.992822,40.723604,10012,43,1000,164302,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.723604, -73.992822)"
969,225 E 14 ST,10003,GLTR,16,Good,None,Good,None,Manhattan,-73.986614,40.733054,10003,48,4000,32953,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.733054, -73.986614)"
970,211 E 14 ST,10003,GLTR,12,Good,None,Good,None,Manhattan,-73.986925,40.733185,10003,48,4000,32953,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.733185, -73.986925)"
971,254 BOWERY,10003,PS,0,Planting Space,None,Good,None,Manhattan,-73.993051,40.723052,10012,43,1000,164302,PLANTING SITE,PLANTING SITE,"(40.723052, -73.993051)"
972,201 E 14 ST,10003,GLTR,5,Good,None,Good,None,Manhattan,-73.987146,40.733278,10003,48,4000,32953,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.733278, -73.987146)"
973,201 E 14 ST,10003,GLTR,9,Good,None,Good,None,Manhattan,-73.987146,40.733278,10003,48,4000,32953,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.733278, -73.987146)"
974,240 BOWERY,10003,PLAC,10,Good,None,Good,None,Manhattan,-73.993189,40.722635,10012,43,1000,32698,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.722635, -73.993189)"
975,310 E 14 ST,10003,GIBI,8,Good,None,Good,Stakes / Wires,Manhattan,-73.984668,40.732236,10003,40,6000,33129,GINKGO,GINKGO BILOBA,"(40.732236, -73.984668)"
976,222 BOWERY,10003,PYCA,5,Excellent,None,Good,Guard Strangling,Manhattan,-73.993378,40.722031,10012,43,2000,32695,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.722031, -73.993378)"
977,310 E 14 ST,10003,GIBI,6,Good,None,Good,Stakes / Wires,Manhattan,-73.984668,40.732236,10003,40,6000,33129,GINKGO,GINKGO BILOBA,"(40.732236, -73.984668)"
978,310 E 14 ST,10003,GIBI,7,Good,None,Good,Stakes / Wires,Manhattan,-73.984668,40.732236,10003,40,6000,33129,GINKGO,GINKGO BILOBA,"(40.732236, -73.984668)"
979,320 E 14 ST,10003,TICO,7,Good,None,Good,Stakes / Wires,Manhattan,-73.984433,40.732138,10003,40,6000,33129,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.732138, -73.984433)"
980,340 E 14 ST,10003,PLAC,10,Good,None,Good,Stakes / Wires,Manhattan,-73.983963,40.731943,10003,40,6000,33129,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.731943, -73.983963)"
981,344 E 14 ST,10003,PLAC,8,Good,None,Good,Stakes / Wires,Manhattan,-73.983868,40.731904,10003,40,6000,33129,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.731904, -73.983868)"
982,344 E 14 ST,10003,GIBI,5,Good,None,Good,Stakes / Wires,Manhattan,-73.983868,40.731904,10003,40,6000,33129,GINKGO,GINKGO BILOBA,"(40.731904, -73.983868)"
983,5 SPRING ST,10003,TICO,10,Excellent,None,Good,Stakes / Wires,Manhattan,-73.994161,40.721086,10012,43,2000,275212,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.721086, -73.994161)"
984,239 1 AV,10003,PYCA,4,Good,None,Good,Stakes / Wires,Manhattan,-73.982554,40.731372,10003,48,5002,164496,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.731372, -73.982554)"
985,10 SPRING ST,10003,ACPL,3,Good,None,Good,None,Manhattan,-73.994514,40.721231,10012,41,1000,275212,"MAPLE, NORWAY",ACER PLATANOIDES,"(40.721231, -73.994514)"
986,333 E 14 ST,10003,TICO,7,Poor,None,Good,Stakes / Wires,Manhattan,-73.98415,40.73202,10003,48,5002,33129,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.73202, -73.98415)"
987,333 E 14 ST,10003,PYCA,4,Good,None,Good,Stakes / Wires,Manhattan,-73.98415,40.73202,10003,48,5002,33129,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.73202, -73.98415)"
988,333 E 14 ST,10003,TICO,7,Good,None,Good,Stakes / Wires,Manhattan,-73.98415,40.73202,10003,48,5002,33129,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.73202, -73.98415)"
989,327 E 14 ST,10003,GIBI,9,Good,None,Good,Stakes / Wires,Manhattan,-73.984293,40.73208,10003,48,5002,33129,GINKGO,GINKGO BILOBA,"(40.73208, -73.984293)"
990,176 ELIZABETH ST,10003,GIBI,4,Unknown,None,Good,None,Manhattan,-73.994779,40.721118,10012,41,1000,32505,GINKGO,GINKGO BILOBA,"(40.721118, -73.994779)"
991,323 E 14 ST,10003,PYCA,4,Good,None,Good,Stakes / Wires,Manhattan,-73.984387,40.732119,10003,48,5002,33129,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.732119, -73.984387)"
992,321 E 14 ST,10003,GIBI,6,Good,None,Good,Stakes / Wires,Manhattan,-73.984433,40.732138,10003,48,5002,33129,GINKGO,GINKGO BILOBA,"(40.732138, -73.984433)"
993,317 E 14 ST,10003,PYCA,4,Good,None,Good,Stakes / Wires,Manhattan,-73.984528,40.732177,10003,48,5002,33129,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.732177, -73.984528)"
994,315 E 14 ST,10003,TICO,8,Good,None,Good,Stakes / Wires,Manhattan,-73.984574,40.732196,10003,48,5002,33129,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.732196, -73.984574)"
995,313 E 14 ST,10003,PYCA,4,Good,None,Good,Stakes / Wires,Manhattan,-73.984622,40.732216,10003,48,5002,33129,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.732216, -73.984622)"
996,311 E 14 ST,10003,PYCA,8,Good,None,Good,Stakes / Wires,Manhattan,-73.984668,40.732236,10003,48,5002,33129,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.732236, -73.984668)"
997,16 SPRING ST,10003,PYCA,5,Good,None,Good,None,Manhattan,-73.994821,40.721357,10012,41,1001,32528,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.721357, -73.994821)"
998,307 E 14 ST,10003,GIBI,8,Good,None,Good,Stakes / Wires,Manhattan,-73.984763,40.732275,10003,48,5002,33129,GINKGO,GINKGO BILOBA,"(40.732275, -73.984763)"
999,301 E 14 ST,10003,GIBI,8,Good,None,Good,Stakes / Wires,Manhattan,-73.984904,40.732333,10003,48,5002,33129,GINKGO,GINKGO BILOBA,"(40.732333, -73.984904)"
1000,21 SPRING ST,10003,SOJA,10,Excellent,None,Good,None,Manhattan,-73.995137,40.721486,10012,43,2001,32528,JAPANESE PAGODA TREE,SOPHORA JAPONICA,"(40.721486, -73.995137)"
